,Person
1041,"શંકર દયાલ શર્મા
"
1042,"વિષ્ણુ સખારામ ખાન્ડેકર
"
1043,"શમશેર જંગ બહાદુર રાણા
"
1044,"મનમોહન દેસાઈ
"
1045,"સુચિતા ત્રિવેદી
"
1046,"સુનીધિ ચૌહાન
"
1047,"આન્દ્રે અગાસી
"
1048,"ઈશા શરવાની
"
1049,"રણવીર કપૂર
"
1050,"દલેર મેંહદી
"
1051,"ઇરફાન પઠાણ
"
1052,"દેવ આનંદ
"
1053,"સનથ જયસૂર્યા
"
1054,"કર્સન ઘાવરી
"
1055,"આઈ પી ગૌતમ
"
1056,"મનુભાઈ પંચોલી
"
1057,"હરિ પુંજા
"
1058,"મોહમ્મદ અલી જિન્નાહ
"
1059,"નરેન્દ્ર મોદી
"
1060,"સત્યજીત રે
"
1061,"આશિષ આનંદ કપૂર
"
1062,"દુર્ગેશ શુકલા
"
1063,"યેસુદાસ
"
1064,"અંશુમન ગાયકવાડ
"
1065,"રાજેશ ખન્ના
"
1066,"રાજેન્દ્ર શુક્લ
"
1067,"વિનોદ જોશી
"
1068,"સલીમ ઝાફર
"
1069,"સલીમ ઝાફર
"
1070,"શરદ બાબૂ
"
1071,"પન્નાલાલ પટેલ
"
1072,"સ્વામી દયાનંદ
"
1073,"નિકિતા શાહ
"
1074,"સિદ્ધાર્થ રાંદેરિયા
"
1075,"રમેશ મહેતા
"
1076,"કમલેશ ઓઝા
"
1077,"કંગના રનાવત
"
1078,"કૃષ્ણમ રાજુ
"
1079,"ગાયત્રી જોશી
"
1080,"સંજય ગઢવી
"
1081,"ઈશુ પટેલ
"
1082,"જૅકી શ્રૉફ
"
1083,"ઇન્દુલાલ ગાંધી
"
1084,"નરેન્દ્ર મોદી
"
1085,"શેખર કપૂર
"
1086,"શાહિદ અફ્રીદી
"
1087,"સોનુ નિગમ
"
1088,"મહેંદ્ર જોશી
"
1089,"યુસુફ પઠાણ
"
1090,"આશ્કા ગોરડિયા
"
1091,"વેંકૈયા નાયડૂ
"
1092,"મલ્લિકા શેરાવત
"
1093,"મોહિંદર અમરનાથ
"
1094,"રૉબિન સિંઘ
"
1095,"રામ ગોપાલ વર્મા
"
1096,"અમરીશ પુરી
"
1097,"સોનિયા ગાંધી
"
1098,"આમિર સોહેલ ખાન
"
1099,"ઉદય કોટક
"
1100,"નલિનિકાંત નવીન
"
1101,"પ્રાચી દેસાઈ
"
1102,"અપરા મહેતા
"
1103,"જૉની વોકર
"
1104,"પ્રભુ દેવા
"
1105,"હજારી પ્રસાદ દ્વિવેદી
"
1106,"ગુરદાસ માન
"
1107,"સચિન તેંડુલકર
"
1108,"જૉની વોકર
"
1109,"મહાદેવ દેસાઈ
"
1110,"વિશ્વનાથ પ્રતાપ સિંઘ
"
1111,"યૂસુફ યોહાના
"
1112,"પ્રેમ ચોપ્રા
"
1113,"માઇકલ આથર્ટન
"
1114,"વસીમ અક્રમ
"
1115,"શોએબ અખ્તર
"
1116,"ગ્રેગ ચેપેલ
"
1117,"વિશ્વનાથ પ્રતાપ સિંઘ
"
1118,"ભાસ્કર વોરા
"
1119,"સત્યજીત રે
"
1120,"કરીશ્મા મોદી
"
1121,"બટુભાઈ ઉમરવાડિયા
"
1122,"સલીમ ઝાફર
"
1123,"હસમુખભાઈ પારેખ
"
1124,"જવાહરલાલ નેહરુ
"
1125,"માર્ક બાઉચર
"
1126,"લાલૂ પ્રસાદ યાદવ
"
1127,"અખો
"
1128,"દીના પાઠક
"
1129,"દાસરી નારાયણ રાવ
"
1130,"નર્મદાશંકર દવે
"
1131,"મનોહર જોશી
"
1132,"બૉબી દેઓલ
"
1133,"ફિરોઝ નડિયાદવાલા
"
1134,"નિમિશા વોખરિયા
"
1135,"વસુંધરા રાજે સિંધિયા
"
1136,"વેંકટેશ પ્રસાદ
"
1137,"વિનોદ ગણપત કામ્બલી
"
1138,"જૉની લીવર
"
1139,"સાનિયા મિર્ઝા
"
1140,"નરી કોન્ટ્રેક્ટર
"
1141,"બાલિ બ્રહ્મભટ્ટ
"
1142,"સિરાજ બહુતુલે
"
1143,"સાનિયા મિર્ઝા
"
1144,"એલન ડોનાલ્ડ
"
1145,"રિચર્ડ હેડલી
"
1146,"પરમસુખ પંડ્યા
"
1147,"સત્યમ પટેલ
"
1148,"અજય દેવગન
"
1149,"જય વસાવડા
"
1150,"ડિમ્પલ કાપડિયા
"
1151,"સૂર્યકાન્ત ત્રિપાઠી નિરાલા
"
1152,"મિથુન ચક્રવર્તી
"
1153,"સુપ્રિયા પાઠક
"
1154,"સઈદ અનવર
"
1155,"વિષ્ણુ વર્ધન
"
1156,"જ્યોતિન્દ્ર દવે
"
1157,"અમરીશ પુરી
"
1158,"રમણલાલ મહેતા
"
1159,"હેન્સી ક્રોનિયે
"
1160,"ફખરુદ્દિન અલી અહેમદ
"
1161,"વેંકૈયા નાયડૂ
"
1162,"દાસરી નારાયણ રાવ
"
1163,"અમિતાભ બચ્ચન
"
1164,"નુપૂર જોશી
"
1165,"કે. કરૂણાનિધિ
"
1166,"શેખ મુજીબુર રહેમાન
"
1167,"ચાર્લી ચેપ્લિન
"
1168,"માનવ ગોહિલ
"
1169,"મેઘનાદ દેસાઈ
"
1170,"ફાલ્ગુની પાઠક
"
1171,"શેખર રવજિઆની
"
1172,"હોમી વાડિયા
"
1173,"અરવિંદ ડીસિલ્વા
"
1174,"સલીમ ઝાફર
"
1175,"કપિલ દેવ
"
1176,"અરવિંદ ડીસિલ્વા
"
1177,"શાહિદ અફ્રીદી
"
1178,"આન્દ્રે અગાસી
"
1179,"હરિ પુંજા
"
1180,"જયંતિ પટેલ
"
1181,"રસિકલાલ પરીખ
"
1182,"અજય દેવગન
"
1183,"અબ્દુલ કાદિર
"
1184,"મનમોહન સિંઘ
"
1185,"વિવિયન રિચર્ડ્સ
"
1186,"અભિષેક બચ્ચન
"
1187,"ફારૂખ શેખ
"
1188,"આયેશા તાકિયા
"
1189,"ઇયાન ચેપલ
"
1190,"સંધ્યા રાની મૃદુલ
"
1191,"જયશંકર સુંદરી
"
1192,"આલ્બર્ટ અલગોર
"
1193,"શત્રુઘ્ન સિંહા
"
1194,"બેનઝીર ભુટ્ટો
"
1195,"ટ્યુલિપ જોશી
"
1196,"પટ્ટાભી સીતારમૈયા
"
1197,"જગદીશ ભગવતી
"
1198,"નાઝનીન પટેલ
"
1199,"હ્રિશીતા ભટ્ટ
"
1200,"જગમોહન દાલમિયા
"
1201,"ફિરોઝ નડિયાદવાલા
"
1202,"સનથ જયસૂર્યા
"
1203,"જયંતિ પટેલ
"
1204,"આલેક મહેતા
"
1205,"બાલિ બ્રહ્મભટ્ટ
"
1206,"અબ્બાસ તૈયબજી
"
1207,"મુકેશ ભટ્ટ
"
1208,"સામ પિત્રોડા
"
1209,"હિમેશ રેશમિયા
"
1210,"જયા બચ્ચન
"
1211,"મુશ્તાક અહેમદ
"
1212,"કે. કરૂણાનિધિ
"
1213,"ચરણ સિંઘ
"
1214,"અતુલ ડોડિયા
"
1215,"આલોક નાથ
"
1216,"સ્વામી દયાનંદ
"
1217,"એ.પી.જે. અબ્દુલ કલામ
"
1218,"પાયલ રહતોગિ
"
1219,"કપિલ દેવ
"
1220,"યૂસુફ યોહાના
"
1221,"ઝહીર અબ્બાસ
"
1222,"હજારી પ્રસાદ દ્વિવેદી
"
1223,"અમરીશ પુરી
"
1224,"નિયતી જોશી
"
1225,"ઝુબેદા
"
1226,"સક્લેન મુશ્તાક
"
1227,"શેખ મુજીબુર રહેમાન
"
1228,"ઝહીર અબ્બાસ
"
1229,"મોહમ્મદ અઝહરુદ્દીન
"
1230,"સૌરવ ગંગુલી
"
1231,"મનિન્દર સિંઘ
"
1232,"હેન્સી ક્રોનિયે
"
1233,"ડૉન બ્રેડમેન
"
1234,"શાહરુખ ખાન
"
1235,"સૈફ અલી ખાન
"
1236,"બલીરામ ભગત
"
1237,"સામ પિત્રોડા
"
1238,"દીપિકા પાદુકોણ
"
1239,"ઇમરાન હાશ્મી
"
1240,"પર્સિસ ખંભાતા
"
1241,"નગેશ્વર નારાયણ રાવ
"
1242,"મલૈકા અરોરા
"
1243,"ચાર્લી ચેપ્લિન
"
1244,"રૉબિન સિંઘ
"
1245,"મહાદેવ દેસાઈ
"
1246,"અનિલ અંબાણી
"
1247,"હેમચંદ્ર
"
1248,"નુપૂર જોશી
"
1249,"પાર્થિવ પટેલ
"
1250,"પરવેઝ મુશર્રફ
"
1251,"રામસ્વામી ઐયર વેંકટરમણ
"
1252,"દીપક ઘીવાલા
"
1253,"બ્રિજેશ પટેલ
"
1254,"વસુંધરા રાજે સિંધિયા
"
1255,"વીર સંઘવી
"
1256,"કિશોર કુમાર
"
1257,"વિજયા મહેતા
"
1258,"એ. આર. રેહમાન
"
1259,"શરમન જોશી
"
1260,"ભૈરો સિંઘ શેખાવત
"
1261,"મહેશ ભૂપતી
"
1262,"સનથ જયસૂર્યા
"
1263,"મનોજ કુમાર
"
1264,"અનિલ કુમ્બલે
"
1265,"માર્કન્ડ ભટ્ટ
"
1266,"ગિરિજા પ્રસાદ કોઇરાલા
"
1267,"શેખર રવજિઆની
"
1268,"રાજદીપ સરદેસાઈ
"
1269,"અમર ઉપાધ્યાય
"
1270,"શોએબ અખ્તર
"
1271,"ઉમાશંકર જોશી
"
1272,"નરેન્દ્ર મોદી
"
1273,"જિતેન્દ્ર
"
1274,"નયન મોંગિયા
"
1275,"મલ્લિકા શેરાવત
"
1276,"ઉપેન્દ્ર ત્રિવેદી
"
1277,"એન.ટી. રામારાવ
"
1278,"એ. એલ. કાલીચરણ
"
1279,"એ. આર. રેહમાન
"
1280,"ભાસ્કર વોરા
"
1281,"જે. ડી. મજેઠિયા
"
1282,"જૅકી ચેન
"
1283,"દિવ્યાંક ત્રિપાઠી
"
1284,"ઝુલ્ફિકાર અલી ભુટ્ટો
"
1285,"આરુશી અગ્રવાલ
"
1286,"મંસૂર અખ્તર
"
1287,"શાહિદ અફ્રીદી
"
1288,"અબે કુરુવિલા
"
1289,"સૂર્યકાન્ત ત્રિપાઠી નિરાલા
"
1290,"અબ્દુલ કાદિર
"
1291,"રઘુવીર ચૌધરી
"
1292,"સાનિયા મિર્ઝા
"
1293,"માર્ક બાઉચર
"
1294,"ચિનુ મોદી
"
1295,"ધર્મેન્દ્ર
"
1296,"ભૂપેન ખખ્ખર
"
1297,"બ્રિજેશ પટેલ
"
1298,"કુનાલ ગાંજાવાલા
"
1299,"પ્રેમાનંદ
"
1300,"હરિલાલ ઉપાધ્યાય
"
1301,"ગોવર્ધન પંચાલ
"
1302,"મિથુન ચક્રવર્તી
"
1303,"કરિશ્મા કપૂર
"
1304,"લતા મંગેશકર
"
1305,"હરીશ ભિમાણી
"
1306,"જશવંત ઠાકર
"
1307,"સિદ્દાવનાલી નિજાલિંગપ્પા
"
1308,"નયન મોંગિયા
"
1309,"મલ્લિકા શેરાવત
"
1310,"મિથુન ચક્રવર્તી
"
1311,"સરફરાઝ નવાઝ
"
1312,"રાજેન્દ્ર ગઢવી
"
1313,"ચંકી પાન્ડે
"
1314,"સ્ટીફન ફ્લૅમિંગ
"
1315,"શમ્મી કપૂર
"
1316,"કુનાલ ગાંજાવાલા
"
1317,"રાજીવ મહેતા
"
1318,"અબે કુરુવિલા
"
1319,"વરાહગિરી વેંકટગિરી
"
1320,"વસુંધરા રાજે સિંધિયા
"
1321,"નર્મદાશંકર દવે
"
1322,"હેમચંદ્ર
"
1323,"સક્લેન મુશ્તાક
"
1324,"કાલુવિથર્ના
"
1325,"શ્રુતિ શેઠ
"
1326,"યશવંત પંડ્યા
"
1327,"માર્ગરેટ થેચર
"
1328,"લીઓનાર્ડો ડી કેપ્રિયો
"
1329,"કરિશ્મા કપૂર
"
1330,"ગાયત્રી જોશી
"
1331,"તુલસી ગિરિ
"
1332,"દલપતરામ
"
1333,"શેખર રવજિઆની
"
1334,"દીપક ઘીવાલા
"
1335,"મરવન અટ્ટાપટ્ટૂ
"
1336,"આન્દ્રે અગાસી
"
1337,"સુનીલ ગાવસ્કર
"
1338,"ચન્દ્રુ પૉલ
"
1339,"સંજીવ કુમાર
"
1340,"ગોવિન્દા
"
1341,"સરદાર હુકમ સિંઘ
"
1342,"સક્લેન મુશ્તાક
"
1343,"આઇકિદો ફુજિયામા
"
1344,"સરદાર વલ્લભભાઈ પટેલ
"
1345,"ગિરિશ કર્નાડ
"
1346,"સાયલી ભગત
"
1347,"રાહુલ દ્રવિડ
"
1348,"એ.પી.જે. અબ્દુલ કલામ
"
1349,"ફારૂક એન્જિનિયર
"
1350,"ઉર્મિલા ભટ્ટ
"
1351,"યુસુફ પઠાણ
"
1352,"શોએબ અખ્તર
"
1353,"નરસિંહ મહેતા
"
1354,"મોરારજી દેસાઈ
"
1355,"મુથૈયા મુરલીધરન
"
1356,"કરિશ્મા કપૂર
"
1357,"ટીનુ આનંદ
"
1358,"નરેન્દ્ર હિરવાણી
"
1359,"પૂજા ભટ્ટ
"
1360,"ચન્દ્રશેખર
"
1361,"સૂર્યકાન્ત ત્રિપાઠી નિરાલા
"
1362,"બોમન ઇરાની
"
1363,"અંશુમન ગાયકવાડ
"
1364,"શરદ બાબૂ
"
1365,"વિનોદ ગણપત કામ્બલી
"
1366,"ચિરંજીવી
"
1367,"સુનીલ દત્ત
"
1368,"અનસુયા સુતરિયા
"
1369,"લાલ કૃષ્ણ અડવાણી
"
1370,"અશ્મિત પટેલ
"
1371,"અખો
"
1372,"ઇન્ઝામામ-ઉલ-હક
"
1373,"જિમી નંદા
"
1374,"સ્વરૂપ સંપત
"
1375,"ઇલયારાજા
"
1376,"ઉપેન્દ્ર ત્રિવેદી
"
1377,"મલ્લિકા શેરાવત
"
1378,"સની દેઓલ
"
1379,"ચન્દ્રુ પૉલ
"
1380,"દિલિપ કુમાર
"
1381,"રાજેન્દ્ર શુક્લ
"
1382,"માર્ગરેટ થેચર
"
1383,"રોનાલ્ડ રેગન
"
1384,"હ્રિશીતા ભટ્ટ
"
1385,"સિદ્દાવનાલી નિજાલિંગપ્પા
"
1386,"પરીતા પારેખ
"
1387,"અંશુમન ગાયક્વાડ
"
1388,"જૉર્જ ફર્નાંડિસ
"
1389,"કરિશ્મા કપૂર
"
1390,"સુનીલ દત્ત
"
1391,"ડૉન બ્રેડમેન
"
1392,"મનિન્દર સિંઘ
"
1393,"એમ.એફ. હુસેન
"
1394,"હેમુ અધિકારી
"
1395,"સત્યમ પટેલ
"
1396,"ટોની બ્લેર
"
1397,"સતીશ શાહ
"
1398,"નર્મદ
"
1399,"આરુશી અગ્રવાલ
"
1400,"મનુ પારેખ
"
1401,"ગ્યાની ઝૈલ સિંઘ
"
1402,"આશા પારેખ
"
1403,"જયંતિ દલાલ
"
1404,"પરમસુખ પંડ્યા
"
1405,"જિમી મિસ્ત્રી
"
1406,"સૂર્ય બહાદુર થાપા
"
1407,"રામ ગોપાલ વર્મા
"
1408,"મહેશ ભટ્ટ
"
1409,"ગુરદાસ માન
"
1410,"મુશ્તાક અહેમદ
"
1411,"હેમુ અધિકારી
"
1412,"પૂર્વી જોશી
"
1413,"ડૉન બ્રેડમેન
"
1414,"બૉબી દેઓલ
"
1415,"સાનિયા મિર્ઝા
"
1416,"ગુરદાસ માન
"
1417,"મરવન અટ્ટાપટ્ટૂ
"
1418,"ઉપેન્દ્ર ત્રિવેદી
"
1419,"હરધનહલ્લી ડી. દેવગૌડા
"
1420,"કબીર બેદી
"
1421,"ગાયત્રી જોશી
"
1422,"એન્ડી ફ્લાવર
"
1423,"કુનાલ ગાંજાવાલા
"
1424,"તુલસી ગિરિ
"
1425,"લીઓનાર્ડો ડી કેપ્રિયો
"
1426,"જયા બચ્ચન
"
1427,"રવિ શાસ્ત્રી
"
1428,"રાની મુખર્જી
"
1429,"વેંકટેશ પ્રસાદ
"
1430,"રામસ્વામી ઐયર વેંકટરમણ
"
1431,"વિનોદ ગણપત કામ્બલી
"
1432,"ગાયત્રી જોશી
"
1433,"કમલ હસન
"
1434,"કિરણ મોરે
"
1435,"સાહિબઝાદા ફારુખ અલી
"
1436,"સંધ્યા રાની મૃદુલ
"
1437,"ટીના મુનિમ
"
1438,"રાજેન્દ્ર ગઢવી
"
1439,"બૉબી દેઓલ
"
1440,"મનોજ કુમાર
"
1441,"સુનીતા વિલિયમ્સ
"
1442,"શેખ મુજીબુર રહેમાન
"
1443,"સંજય લીલા ભણસાલી
"
1444,"ત્રિભુવન બીર બિક્રમ શાહ
"
1445,"સની દેઓલ
"
1446,"યુસુફ પઠાણ
"
1447,"શ્રીકાંત
"
1448,"કાદર ખાન
"
1449,"ક્લાઇવ લૉઈડ
"
1450,"તુલસી તંતી
"
1451,"જિમી નંદા
"
1452,"માનવ ગોહિલ
"
1453,"લીઓનાર્ડો ડી કેપ્રિયો
"
1454,"સ્વરૂપ સંપત
"
1455,"વિષ્ણુ વર્ધન
"
1456,"ઝુલ્ફિકાર અલી ભુટ્ટો
"
1457,"આશ્કા ગોરડિયા
"
1458,"પ્રિયંકા વધેરા
"
1459,"સ્વરૂપ સંપત
"
1460,"કરણ બિલિમોરીયા
"
1461,"જૉની લીવર
"
1462,"મલ્લિકા સારાભાઈ
"
1463,"દીપક તિજોરી
"
1464,"ઝાકિર હુસૈન
"
1465,"મલૈકા અરોરા
"
1466,"નુપૂર જોશી
"
1467,"સ્વામી દયાનંદ
"
1468,"સાયલી ભગત
"
1469,"ઝહીર અબ્બાસ
"
1470,"અનિલ અંબાણી
"
1471,"જ્યોતિન્દ્ર દવે
"
1472,"અરુણા ઇરાની
"
1473,"રાજ ભાવસાર
"
1474,"અખો
"
1475,"પૂનમ જોશી
"
1476,"કરીશ્મા મોદી
"
1477,"લીઓનાર્ડો ડી કેપ્રિયો
"
1478,"ઝાકિર હુસૈન
"
1479,"કોચરીલ રેહમાન નારાયણ
"
1480,"અર્જુન સિંઘ
"
1481,"હર્શેલ ગિબ્સ
"
1482,"શાહિદ અફ્રીદી
"
1483,"દિલિપ વેંગસરકર
"
1484,"ગણેશ વાસુદેવ માવલંકર
"
1485,"દાનિશ કનેરિયા
"
1486,"અતુલ ડોડિયા
"
1487,"રાજ ભાવસાર
"
1488,"મનીષા કનોજિયા
"
1489,"તુલસી ગિરિ
"
1490,"ક્રિષ્ણા ગોકાણી
"
1491,"એડમ પરોરે
"
1492,"અલકા યાગ્નિક
"
1493,"શિવરાજ પાટિલ
"
1494,"વસુંધરા રાજે સિંધિયા
"
1495,"નિહારી જોશી
"
1496,"નિહારી જોશી
"
1497,"કુનાલ ગાંજાવાલા
"
1498,"ફારૂખ શેખ
"
1499,"ધર્મેશ વ્યાસ
"
1500,"ઈશા શરવાની
"
1501,"નલિનિકાંત નવીન
"
1502,"જીતેન્દ્ર જટાશંકર રાવલ
"
1503,"નિહારી જોશી
"
1504,"ઝુલ્ફિકાર અલી ભુટ્ટો
"
1505,"મિથુન ચક્રવર્તી
"
1506,"અનસુયા સુતરિયા
"
1507,"સલીમ ઝાફર
"
1508,"ફિરોઝ નડિયાદવાલા
"
1509,"બિશેશ્વર પ્રસાદ કોઇરાલા
"
1510,"મોહમ્મદ વસીમ હિદાયતુલ્લાહ
"
1511,"જગદીશ ભગવતી
"
1512,"જૉની લીવર
"
1513,"વિક્રમ સારાભાઈ
"
1514,"મિથુન ચક્રવર્તી
"
1515,"સુનીતા વિલિયમ્સ
"
1516,"ટિકૂ તલસાણિયા
"
1517,"મમૂતી
"
1518,"બલીરામ ભગત
"
1519,"ફખરુદ્દિન અલી અહેમદ
"
1520,"નર્મદ
"
1521,"વિનોદ જોશી
"
1522,"હર્શેલ ગિબ્સ
"
1523,"જય વસાવડા
"
1524,"આમિર સોહેલ ખાન
"
1525,"દેવાશિશ મોહન્તિ
"
1526,"અનુપમ ખેર
"
1527,"હજારી પ્રસાદ દ્વિવેદી
"
1528,"સુચિતા ત્રિવેદી
"
1529,"રમેશ મહેતા
"
1530,"કુમાર ગૌરવ
"
1531,"સુનીલ દત્ત
"
1532,"માર્ક બાઉચર
"
1533,"રામસ્વામી ઐયર વેંકટરમણ
"
1534,"ગોવર્ધન પંચાલ
"
1535,"લાલ બહાદુર શાસ્ત્રી
"
1536,"વિનોદ રાઠોડ
"
1537,"બિંદુ દેસાઈ
"
1538,"મમૂતી
"
1539,"દાસરી નારાયણ રાવ
"
1540,"આશ્કા ગોરડિયા
"
1541,"રોમા માણેક
"
1542,"બોમન ઇરાની
"
1543,"ટોની બ્લેર
"
1544,"પંકજ ઉધાસ
"
1545,"સાનિયા મિર્ઝા
"
1546,"નીલેશ નાડકર્ણી
"
1547,"રોહન ગાવસ્કર
"
1548,"ડિમ્પલ કાપડિયા
"
1549,"પિયા ત્રિવેદી
"
1550,"પ્રતિભા પાટિલ
"
1551,"જયંતિ દલાલ
"
1552,"જાવેદ જાફ્રી
"
1553,"કરણ બિલિમોરીયા
"
1554,"જૅકી ચેન
"
1555,"સુનીલ ગાવસ્કર
"
1556,"બ્રાયન લારા
"
1557,"નગેશ્વર નારાયણ રાવ
"
1558,"સલીમ ઝાફર
"
1559,"આશા પારેખ
"
1560,"જ્યોતિ ભટ્ટ
"
1561,"રજનીકાન્ત
"
1562,"સતીશ શાહ
"
1563,"સ્વામી દયાનંદ
"
1564,"મનમોહન સિંઘ
"
1565,"બટુભાઈ ઉમરવાડિયા
"
1566,"હ્રિશીતા ભટ્ટ
"
1567,"ઇયાન ચેપલ
"
1568,"પૂજા ભટ્ટ
"
1569,"અનસુયા સુતરિયા
"
1570,"મણીભાઈ દેસાઈ
"
1571,"જૅક કોલિસ
"
1572,"ગગન ખોડા
"
1573,"નીલમ કોઠારી
"
1574,"ચક્રવર્તી રાજગોપાલાચારી
"
1575,"એન.ટી. રામારાવ
"
1576,"રાજ ભાવસાર
"
1577,"માર્ક બાઉચર
"
1578,"કમલ હસન
"
1579,"લાલૂ પ્રસાદ યાદવ
"
1580,"સ્વરૂપ સંપત
"
1581,"હરીશ ભિમાણી
"
1582,"અપરા મહેતા
"
1583,"સ્ટીવ વૉગ
"
1584,"રાની મુખર્જી
"
1585,"ક્લાઇવ લૉઈડ
"
1586,"સરદાર હુકમ સિંઘ
"
1587,"રઘુવીર ચૌધરી
"
1588,"આરુશી અગ્રવાલ
"
1589,"હરધનહલ્લી ડી. દેવગૌડા
"
1590,"અબ્દુલ કરીમ તેલગી
"
1591,"સત્યજીત રે
"
1592,"સદગોપન રમેશ
"
1593,"આનંદજી વીરજી
"
1594,"ચેતન શર્મા
"
1595,"અમજદ ખાન
"
1596,"સુનીલ દત્ત
"
1597,"વસુંધરા રાજે સિંધિયા
"
1598,"ઝિયા-ઉલ-હક
"
1599,"કૃતિકા દેસાઈ
"
1600,"શ્રુતિ શેઠ
"
1601,"જયંતિ દલાલ
"
1602,"અશોક કુમાર મલ્હોત્રા
"
1603,"મલ્લિકા સારાભાઈ
"
1604,"રણજીતરામ મહેતા
"
1605,"પર્સિસ ખંભાતા
"
1606,"કસ્તુરબા ગાંધી
"
1607,"તનાઝ કરિમ
"
1608,"મનોહર જોશી
"
1609,"ઇમરાન ખાન
"
1610,"અબ્દુલ કરીમ તેલગી
"
1611,"કોંકણા સેન-શર્મા
"
1612,"ટીના મુનિમ
"
1613,"સુનીલ દત્ત
"
1614,"પ્રભાકરન
"
1615,"કંગના રનાવત
"
1616,"રણજીતરામ મહેતા
"
1617,"મમૂતી
"
1618,"કૃષ્ણ પ્રસાદ ભટ્ટરાય
"
1619,"ચન્દ્રુ પૉલ
"
1620,"જિમી મિસ્ત્રી
"
1621,"શમ્મી કપૂર
"
1622,"અજીત વાડેકર
"
1623,"બ્રિન્દા પારેખ
"
1624,"સર્વેશ્વર દયાલ સક્સેના
"
1625,"અમર ગુપ્તા
"
1626,"ગણેશ વાસુદેવ માવલંકર
"
1627,"નલિનિકાંત નવીન
"
1628,"શમ્મી કપૂર
"
1629,"ફખરુદ્દિન અલી અહેમદ
"
1630,"મહેશ ભૂપતી
"
1631,"મહેંદ્ર જોશી
"
1632,"ફારૂખ શેખ
"
1633,"સિંપલ કાપડિયા
"
1634,"ઝાકિર હુસૈન
"
1635,"ચાર્લી ચેપ્લિન
"
1636,"કોંકણા સેન-શર્મા
"
1637,"ગાયત્રી જોશી
"
1638,"અંશુમન ગાયકવાડ
"
1639,"અજય જાડેજા
"
1640,"રાજ ભાવસાર
"
1641,"ઇલયારાજા
"
1642,"સુનીધિ ચૌહાન
"
1643,"મનોહર જોશી
"
1644,"નાના પાટેકર
"
1645,"પિયા ત્રિવેદી
"
1646,"ઝાકિર હુસૈન
"
1647,"પરમસુખ નાયક
"
1648,"વિજયા મહેતા
"
1649,"રાજેન્દ્ર પ્રસદ
"
1650,"જ્યોતિન્દ્ર દવે
"
1651,"વિઠ્ઠલભાઈ પટેલ
"
1652,"રોનાલ્ડ રેગન
"
1653,"ઝુલ્ફિકાર અલી ભુટ્ટો
"
1654,"બ્રૂસ લી
"
1655,"બલીરામ ભગત
"
1656,"મહાદેવ દેસાઈ
"
1657,"મોરારજી દેસાઈ
"
1658,"માર્કન્ડ ભટ્ટ
"
1659,"રાવજી પટેલ
"
1660,"શમશેર જંગ બહાદુર રાણા
"
1661,"ચંકી પાન્ડે
"
1662,"ગુરદયાલ સિંઘ ધિલ્લોન
"
1663,"સચિન તેંડુલકર
"
1664,"હેમુ અધિકારી
"
1665,"કે. કરૂણાનિધિ
"
1666,"દિવ્યાંક ત્રિપાઠી
"
1667,"સઈદ અનવર
"
1668,"દીપિકા ચિખલિયા
"
1669,"ગોવિન્દા
"
1670,"સલીલ અંકોલા
"
1671,"વસીમ અક્રમ
"
1672,"ગિરિજા પ્રસાદ કોઇરાલા
"
1673,"અશોક કુમાર મલ્હોત્રા
"
1674,"જય વસાવડા
"
1675,"અતુલ ડોડિયા
"
1676,"ટિકૂ તલસાણિયા
"
1677,"બૉબી દેઓલ
"
1678,"અમીશા પટેલ
"
1679,"કોચરીલ રેહમાન નારાયણ
"
1680,"દેવેન ભોજાણી
"
1681,"હિમેશ રેશમિયા
"
1682,"કોચરીલ રેહમાન નારાયણ
"
1683,"ચેતન શર્મા
"
1684,"સુનીલ દત્ત
"
1685,"અરવિંદ ડીસિલ્વા
"
1686,"કાદર ખાન
"
1687,"બિશેશ્વર પ્રસાદ કોઇરાલા
"
1688,"નુપૂર જોશી
"
1689,"આઈ પી ગૌતમ
"
1690,"ખ્વાઝા મોઈનુદ્દિન ચિસ્તિ
"
1691,"આશ્કા ગોરડિયા
"
1692,"પૂજા ભટ્ટ
"
1693,"જૉર્જ ફર્નાંડિસ
"
1694,"ફખરુદ્દિન અલી અહેમદ
"
1695,"સલીલ અંકોલા
"
1696,"સરદાર વલ્લભભાઈ પટેલ
"
1697,"ઇમરાન હાશ્મી
"
1698,"શિવકુમાર જોશી
"
1699,"નલિની મહેતા
"
1700,"દીપક તિજોરી
"
1701,"ફખરુદ્દિન અલી અહેમદ
"
1702,"ફખરુદ્દિન અલી અહેમદ
"
1703,"લાભશંકર ઠાકર
"
1704,"સરફરાઝ નવાઝ
"
1705,"નલિનિકાંત નવીન
"
1706,"કરિશ્મા કપૂર
"
1707,"ડિમ્પલ કાપડિયા
"
1708,"અબ્બાસ તૈયબજી
"
1709,"ધ્રૂવ મિસ્ત્રી
"
1710,"જયશંકર સુંદરી
"
1711,"જમશેદજી ટાટા
"
1712,"દીપક ઘીવાલા
"
1713,"ચુનીલાલ આશારામ ભાવસાર
"
1714,"ગોવર્ધન પંચાલ
"
1715,"જાવેદ જાફ્રી
"
1716,"વિષ્ણુ સખારામ ખાન્ડેકર
"
1717,"રજનીકાન્ત
"
1718,"કવિ કલાપિ
"
1719,"બસપ્પા ડનપ્પા જત્તી
"
