,Person
1533,"സുശീലന്‍
"
1534,"തിക്കോടിയന്‍
"
1535,"മാളു
"
1536,"കെവികൃഷ്ണവാര്യര്‍
"
1537,"വിശാലാക്ഷി
"
1538,"ജയറാംപടിക്കല്‍
"
1539,"വിഷ്ണു
"
1540,"ഞരളത്ത്രാമകൃഷ്ണപൊതുവാള്‍
"
1541,"സത്യശീലന്‍
"
1542,"ദിനേശ്
"
1543,"സുഹറ
"
1544,"ഉഷ
"
1545,"പുഷ്പന്‍
"
1546,"തങ്കമ്മ
"
1547,"സീനത്ത്
"
1548,"ജോര്‍ജ്
"
1549,"വയലാര്‍ശരത്ചന്ദ്രവര്‍മ്മ
"
1550,"കലാമണ്ഡലംഹൈദരാലി
"
1551,"ഗോമതി
"
1552,"ബീമ
"
1553,"സന്ദീപന്‍
"
1554,"ഉണ്ണിമേനോന്‍
"
1555,"നാദിറ
"
1556,"സുശീല
"
1557,"മോഹനന്‍
"
1558,"ദയാനന്ദന്‍
"
1559,"ജെചിത്തരജ്ഞന്‍
"
1560,"സുശീലന്‍
"
1561,"ദേവനാരായണന്‍
"
1562,"വന്ദന
"
1563,"ശോഭന
"
1564,"അഭിലാഷ്
"
1565,"ജിശങ്കരക്കുറുപ്പ്
"
1566,"അബു
"
1567,"പിപരമേശ്വരന്‍
"
1568,"സോമശേഖരന്‍
"
1569,"പിലീല
"
1570,"സുവര്‍ണ്ണ
"
1571,"ജിശങ്കരക്കുറുപ്പ്
"
1572,"കുമാരനാശാന്‍
"
1573,"പിജെജോസഫ്
"
1574,"അജിത
"
1575,"എന്‍എന്‍കൃഷ്ണദാസ്
"
1576,"പാര്‍ത്ഥിപന്‍
"
1577,"കാവാലംനാരായണപ്പണിക്കര്‍
"
1578,"മിത്രന്‍
"
1579,"എന്‍വികൃഷ്ണവാര്യര്‍
"
1580,"വയലാര്‍ശരത്ചന്ദ്രവര്‍മ്മ
"
1581,"പീതാംബരന്‍
"
1582,"സജു
"
1583,"എവികുട്ടിമാളുഅമ്മ
"
1584,"വിവേക്
"
1585,"കുട്ടപ്പന്‍
"
1586,"സാഹിറ
"
1587,"അയിഷ
"
1588,"ജോതിക
"
1589,"അന്നപൂര്‍ണ്ണ
"
1590,"ആര്യ
"
1591,"വെളിയംഭാര്‍ഗവന്‍
"
1592,"കുമാര്‍
"
1593,"മീര
"
1594,"പ്രദീപ്
"
1595,"വേലുത്തമ്പിദളവ
"
1596,"പ്രദീപ്
"
1597,"സമീറ
"
1598,"ജോണ്‍മത്തായി
"
1599,"പന്ന്യന്‍രവീന്ദ്രന്‍
"
1600,"ദേവാനന്ദന്‍
"
1601,"സാറാജോസഫ്
"
1602,"ജോസഫ്മുണ്ടശ്ശേരി
"
1603,"സാഹിറ
"
1604,"മിത്ര
"
1605,"സുപ്രിയ
"
1606,"ശങ്കരക്കുറുപ്പ്
"
1607,"ഉളളൂര്‍
"
1608,"നയന
"
1609,"കൃഷ്ണ
"
1610,"ശ്രീലക്ഷ്മി
"
1611,"കവിത
"
1612,"ജിഷ
"
1613,"ജോര്‍ജ്
"
1614,"ജിഷ
"
1615,"മുരുകേശ്
"
1616,"ശിവരാജന്‍
"
1617,"ഇഎംഎസ്നമ്പൂതിരിപ്പാട്
"
1618,"ഊര്‍വ്വശി
"
1619,"വൈക്കംമുഹമ്മദ്ബഷീര്‍
"
1620,"പിലീല
"
1621,"കമലാക്ഷി
"
1622,"അന്നപൂര്‍ണ്ണ
"
1623,"പികെവാസുദേവന്‍നായര്‍
"
1624,"ലില്ലി
"
1625,"തിക്കോടിയന്‍
"
1626,"ഭാരതി
"
1627,"നന്ദകുമാര്‍
"
1628,"ജോതിക
"
1629,"എകെആന്‍റണി
"
1630,"മുല്ലക്കരരത്നാകരന്‍
"
1631,"ശിവകുമാര്‍
"
1632,"ഉണ്ണായിവാര്യര്‍
"
1633,"സൂസണ്‍
"
1634,"രേവതി
"
1635,"ഗോപാലകൃഷ്ണന്‍
"
1636,"ശങ്കരക്കുറുപ്പ്
"
1637,"ജയന്തി
"
1638,"കാനായികുഞ്ഞുരാമന്‍
"
1639,"ബാബുപോള്‍
"
1640,"തങ്കമ്മ
"
1641,"സത്യശീലന്‍
"
1642,"തങ്കമ്മ
"
1643,"പ്രശാന്ത്
"
1644,"സുരേഷ്ഗോപി
"
1645,"മേരിക്കുട്ടി
"
1646,"സിവിപത്മരാജന്‍
"
1647,"ജിഷ
"
1648,"പാലൊളിമുഹമ്മദ്കുട്ടി
"
1649,"നാരായണക്കുറിപ്പ്
"
1650,"കാനായികുഞ്ഞുരാമന്‍
"
1651,"ആതിര
"
1652,"മോനിഷ
"
1653,"പ്രിയങ്ക
"
1654,"രാജപ്പന്‍
"
1655,"സരസ്വതി
"
1656,"ഗംഗാധരന്‍
"
1657,"സുനീതി
"
1658,"മോനിഷ
"
1659,"അയ്യപ്പപണിക്കര്‍
"
1660,"ശ്രീധരന്‍
"
1661,"ഗിരീഷ്
"
1662,"വെളളാപ്പളളിനടേശന്‍
"
1663,"കമലാസുരയ്യ
"
1664,"അംബിക
"
1665,"നിവേദ്
"
1666,"കല്യാണി
"
1667,"ബീമ
"
1668,"ജോര്‍ജ്ജുകുട്ടി
"
1669,"സദാനന്ദന്‍
"
1670,"സുഗതകുമാരി
"
1671,"ശാരദ
"
1672,"വളളത്തോള്‍
"
1673,"രാജാരവിവര്‍മ്മ
"
1674,"ഗോപാലന്‍
"
1675,"ശോഭന
"
1676,"പങ്കജാക്ഷന്‍
"
1677,"കണ്ണന്‍
"
1678,"സ്മിത
"
1679,"മാളു
"
1680,"മുത്തു
"
1681,"പൊന്നപ്പന്‍
"
1682,"സവിത
"
1683,"നന്ദന്‍
"
1684,"കൈതപ്രംദാമോദരന്‍നമ്പൂതിരി
"
1685,"ഗംഗ
"
1686,"നന്ദന്‍
"
1687,"ചന്തു
"
1688,"വിഷ്ണു
"
1689,"അച്ചുതന്‍
"
1690,"കനക
"
1691,"രാജന്‍പിളള
"
1692,"കെഎംമാത്യൂ
"
1693,"കല്‍പ്പന
"
1694,"പൊന്നപ്പന്‍
"
1695,"ചിന്നു
"
1696,"മമ്മൂട്ടി
"
1697,"വിശാല്‍
"
1698,"കമലേഷ്
"
1699,"കനക
"
1700,"തിക്കോടിയന്‍
"
1701,"മോഹനന്‍
"
1702,"പത്മരാജന്‍
"
1703,"കുഞ്ഞാലിക്കുട്ടി
"
1704,"പോള്‍സക്കറിയ
"
1705,"ഉണ്ണായിവാര്യര്‍
"
1706,"സുമയ്യ
"
1707,"സുകുമാര്‍അഴിക്കോട്
"
1708,"ഒചന്തുമേനോന്‍
"
1709,"കമുകറപുരുഷോത്തമന്‍
"
1710,"സവിത
"
1711,"ഭാരതി
"
1712,"സജു
"
1713,"മൃണാളിനിസാരാഭായ്
"
1714,"ശ്രീശാന്ത്
"
1715,"ലക്ഷ്മണന്‍
"
1716,"ശ്രീരാമന്‍
"
1717,"കമല്‍
"
1718,"പിപത്മരാജന്‍
"
1719,"ശ്രീലേഖ
"
1720,"മല്ലിക
"
1721,"സൂര്യനാരയണന്‍
"
1722,"ഗോമതി
"
1723,"ബാലകൃഷ്ണപിളള
"
1724,"എന്‍വികൃഷ്ണവാര്യര്‍
"
1725,"കവിത
"
1726,"രത്നാകരന്‍
"
1727,"സരിത
"
1728,"കെപങ്കജാക്ഷന്‍
"
1729,"മേരിക്കുട്ടി
"
1730,"സുകുമാര്‍അഴിക്കോട്
"
1731,"സൂര്യനാരയണന്‍
"
1732,"മൊയ്തീന്‍കുട്ടിവൈദ്യര്‍
"
1733,"സിവിപത്മരാജന്‍
"
1734,"അയിഷ
"
1735,"സുഹറ
"
1736,"നിമിഷ
"
1737,"ജാനകി
"
1738,"സുനീതി
"
1739,"അര്‍ച്ചന
"
1740,"അപ്പുക്കുട്ടന്‍
"
1741,"വയലാര്‍രവി
"
1742,"എന്‍എന്‍പിളള
"
1743,"കുട്ടന്‍
"
1744,"ചിന്നു
"
1745,"ലില്ലി
"
1746,"മിനി
"
1747,"അക്ഷയ്
"
1748,"ചന്തു
"
1749,"ചങ്ങമ്പുഴ
"
1750,"ടിനു
"
1751,"അബു
"
1752,"ജിദേവരാജന്‍
"
1753,"അനിത
"
1754,"സിവിശ്രീരാമന്‍
"
1755,"ഉണ്ണിമേനോന്‍
"
1756,"സോമന്‍
"
1757,"ദിലീപ്
"
1758,"സ്വരാജ്
"
1759,"ദിവാകരന്‍
"
1760,"വിജയന്‍
"
1761,"കടവൂര്‍ശിവദാസന്‍
"
1762,"ദേവദര്‍ശന്‍
"
1763,"ആദര്‍ശ്
"
1764,"കോവിലന്‍
"
1765,"കൃഷ്ണന്‍
"
1766,"സജില
"
1767,"മലയാറ്റൂര്‍രാമകൃഷ്ണന്‍
"
1768,"എവികുട്ടിമാളുഅമ്മ
"
1769,"വര്‍ക്കലരാധാകൃഷ്ണന്‍
"
1770,"കമലം
"
1771,"വയലാര്‍രവി
"
1772,"ടിപിസെന്‍കുമാര്‍
"
1773,"ഉണ്ണായിവാര്യര്‍
"
1774,"സേവ്യര്‍
"
1775,"ഉലഹന്നാന്‍
"
1776,"ബാബുദിവാകരന്‍
"
1777,"വീണ
"
1778,"ഷംല
"
1779,"കുട്ടപ്പന്‍
"
1780,"കലാമണ്ഡലംഹൈദരാലി
"
1781,"കമല
"
1782,"ലക്ഷ്മിഎന്‍മേനോന്‍
"
1783,"അബു
"
1784,"മാധവന്‍
"
1785,"മുല്ലൂര്‍പത്മനാഭപണിക്കര്‍
"
1786,"മുഹമ്മദ്അബ്ദുള്‍റഹുമാന്‍ സാഹിബ്
"
1787,"സൂര്യ
"
1788,"സത്യദേവ്
"
1789,"അജിത
"
1790,"മല്ലിക
"
1791,"സുനന്ദിനി
"
1792,"സുഷമ
"
1793,"കടവൂര്‍ശിവദാസന്‍
"
1794,"ശശികുമാര്‍
"
1795,"സവിത
"
1796,"സാമ്പശിവന്‍
"
1797,"മോഹന്‍ലാല്‍
"
1798,"ജോര്‍ജ്ജുകുട്ടി
"
1799,"കുമാരന്‍
"
1800,"കെസുരേന്ദരന്‍
"
1801,"വിക്രമന്‍
"
1802,"മൊയ്തീന്‍കുട്ടിവൈദ്യര്‍
"
1803,"ആദിത്യ
"
1804,"സോമശേഖരന്‍
"
1805,"അലക്സ്
"
1806,"ബാലചന്ദ്രന്‍ചുള്ളിക്കാട്
"
1807,"കാവാലംനാരായണപ്പണിക്കര്‍
"
1808,"ജയരാജന്‍
"
1809,"സന്ദീപ്
"
1810,"കെകരുണാകരന്‍
"
1811,"വിഗോപാലമേനോന്‍
"
1812,"ലാവണ്യ
"
1813,"ആശ
"
1814,"ഗിരീഷ്
"
1815,"കെഎസ്ചിത്ര
"
1816,"ഗംഗാധരന്‍
"
1817,"പത്മരാജന്‍
"
1818,"കനക
"
1819,"പിസിഅലക്സാണ്ടര്‍
"
1820,"കുഞ്ഞാലിക്കുട്ടി
"
1821,"രമേഷ്ചെന്നിത്തല
"
1822,"മോഹനന്‍
"
1823,"പിലീല
"
1824,"വിലാസിനി
"
1825,"കുഞ്ഞാലിക്കുട്ടി
"
1826,"ഗംഗാധരന്‍
"
1827,"ശേഖരന്‍
"
1828,"സാം
"
1829,"ടിപിസെന്‍കുമാര്‍
"
1830,"സിവിരാമന്‍പിളള
"
1831,"എകെഗോപാലന്‍
"
1832,"ലാവണ്യ
"
1833,"ഗോവിന്ദന്‍
"
1834,"സിവിശ്രീരാമന്‍
"
1835,"സാന്ദ്ര
"
1836,"പോള്‍സക്കറിയ
"
1837,"ശ്യാമള
"
1838,"ജോണ്‍സണ്‍
"
1839,"എകെഗോപാലന്‍
"
1840,"ഫാസില്‍
"
1841,"ഇന്ദിര
"
1842,"ലില്ലി
"
1843,"സുശീലാഗോപാലന്‍
"
1844,"ശിവകുമാര്‍
"
1845,"ചങ്ങമ്പുഴ
"
1846,"സത്യശീലന്‍
"
1847,"കാര്‍ത്തിക
"
1848,"വിനീത
"
1849,"ദേവദര്‍ശന്‍
"
1850,"സജന
"
1851,"കാനായികുഞ്ഞുരാമന്‍
"
1852,"ലളിത
"
1853,"മത്തായിമാഞ്ഞൂരാന്‍
"
1854,"സുശീല
"
1855,"ഗോവിന്ദന്‍
"
1856,"എംഎന്‍വിജയന്‍
"
1857,"ദിവാകരന്‍
"
1858,"വിക്രമന്‍
"
1859,"അംബിക
"
1860,"സോമന്‍
"
1861,"ഗോവിന്ദന്‍
"
1862,"ഭാര്‍ഗവി
"
1863,"ഗിരീഷ്
"
1864,"ദീപു
"
1865,"ജോര്‍ജ്
"
1866,"കനക
"
1867,"പനമ്പളളിഗോവിന്ദമേനോന്‍
"
1868,"മേരിജോണ്‍തോട്ടം
"
1869,"ജികെവാര്യര്‍
"
1870,"കുഞ്ചന്‍നമ്പ്യാര്‍
"
1871,"സന്നിധാന്ദന്‍
"
1872,"വന്ദന
"
1873,"എകെഗോപാലന്‍
"
1874,"പിണറായ്വിജയന്‍
"
1875,"കെഎംജോര്‍ജ്ജ്
"
1876,"ആതിര
"
1877,"സുനന്ദ
"
1878,"ശരണ്യ
"
1879,"നാരായണക്കുറിപ്പ്
"
1880,"ഗണേഷ്
"
1881,"സന്നിധാന്ദന്‍
"
1882,"ഭദ്രന്‍
"
1883,"നബീസത്ത്
"
1884,"വിടിഭട്ടതിരിപ്പാട്
"
1885,"രാഘവന്‍
"
1886,"സുപ്രിയ
"
1887,"സുമയ്യ
"
1888,"കെകരുണാകരന്‍
"
1889,"സാറാജോസഫ്
"
1890,"ചന്ദ്രഹാസന്‍
"
1891,"കോമളന്‍
"
1892,"വിഎംസുധീരന്‍
"
1893,"സിവിപത്മരാജന്‍
"
1894,"കലാമണ്ഡലംഹൈദരാലി
"
1895,"കാളിദാസന്‍
"
1896,"ഫൈസല്‍ഖാന്‍
"
1897,"സോണിയ
"
1898,"ഡോപല്‍പു
"
1899,"കുഞ്ചന്‍നമ്പ്യാര്‍
"
1900,"സിവിസുന്ദരം
"
1901,"പത്മകുമാര്‍
"
1902,"തെന്നലബാലകൃഷ്ണന്‍
"
1903,"സജില
"
1904,"കെ,കെവിശ്വനാഥന്‍
"
1905,"റോബര്‍ട്ട്
"
1906,"അന്നപൂര്‍ണ്ണ
"
1907,"ശ്രീശാന്ത്
"
1908,"ആദര്‍ശ്
"
1909,"രാജന്‍പിളള
"
1910,"രാജപ്പന്‍
"
1911,"മുല്ലൂര്‍പത്മനാഭപണിക്കര്‍
"
1912,"സതി
"
1913,"അര്‍ച്ചന
"
1914,"സോണിയ
"
1915,"സുകുമാര്‍അഴിക്കോട്
"
1916,"ഗോപിക
"
1917,"ശ്രീനന്ദ
"
1918,"ദേവിക
"
1919,"ശശി
"
1920,"കല
"
1921,"സുനില്‍കുമാര്‍
"
1922,"പ്രീത
"
1923,"അന്നപൂര്‍ണ്ണ
"
1924,"മോഹന്‍ലാല്‍
"
1925,"എംആര്‍ചന്ദ്രശേഖരന്‍
"
1926,"ഗോപാലകൃഷ്ണന്‍
"
1927,"സുഹാസിനി
"
1928,"ഒഎന്‍വികുറുപ്പ്
"
1929,"സുകുമാര്‍അഴിക്കോട്
"
1930,"ഉദയബാനു
"
1931,"സുവര്‍ണ്ണ
"
1932,"ചന്ദ്രഹാസന്‍
"
1933,"കുട്ടന്‍പിളള
"
1934,"മോഹന്‍ലാല്‍
"
1935,"എംടിവാസുദേവന്‍നായര്‍
"
1936,"ഷംല
"
1937,"സഹോദരന്‍അയ്യപ്പന്‍
"
1938,"ഒചന്തുമേനോന്‍
"
1939,"ഉണ്ണായിവാര്യര്‍
"
1940,"പ്രസന്ന
"
1941,"റിച്ചാര്‍ഡ്
"
1942,"തോമസ്
"
1943,"ബീന
"
1944,"കെവികൃഷ്ണമേനോന്‍
"
1945,"രവീന്ദ്രന്‍
"
1946,"കെഎസ്ചിത്ര
"
1947,"സത്യദേവ്
"
1948,"സികേശവന്‍
"
1949,"കുഞ്ഞിക്കുട്ടന്‍തമ്പുരാന്‍
"
1950,"കനക
"
1951,"മഞ്ജുള
"
1952,"സുഗുണന്‍
"
1953,"സികെബാലന്‍
"
1954,"ഉണ്ണി
"
1955,"ഇഎംഎസ്നമ്പൂതിരിപ്പാട്
"
1956,"സന്ദീപന്‍
"
1957,"കമുകറപുരുഷോത്തമന്‍
"
1958,"സോണിയ
"
1959,"പല്ലത്തുരാമന്‍
"
1960,"പ്രശാന്ത്
"
1961,"ചെല്ലമ്മ
"
1962,"നാരായണക്കുറിപ്പ്
"
1963,"യേശുദാസ്
"
1964,"കടവൂര്‍ശിവദാസന്‍
"
1965,"സെബാസ്റ്റ്യന്‍
"
1966,"അഭിജിത്
"
1967,"സത്യശീലന്‍
"
1968,"അടൂര്‍പ്രകാശ്
"
1969,"വയലാര്‍രവി
"
1970,"വളളത്തോള്‍
"
1971,"വല്‍സമ്മ
"
1972,"വിലാസിനി
"
1973,"വിശാലാക്ഷി
"
1974,"ദീപു
"
1975,"അഭിലാഷ്
"
1976,"എവികുട്ടിമാളുഅമ്മ
"
1977,"സഹോദരന്‍അയ്യപ്പന്‍
"
1978,"ഇക്കണ്ടവാര്യര്‍
"
1979,"സുധാകരന്‍
"
1980,"സിവിപത്മരാജന്‍
"
1981,"കാര്‍ത്തികേയന്‍
"
1982,"എപിഅപ്പന്‍
"
1983,"കെഎംമാണി
"
1984,"എംകെസാനു
"
1985,"കെഎസ്ചിത്ര
"
1986,"ലോപ്പസ്
"
1987,"സരസ്വതി
"
1988,"ജയരാജന്‍
"
1989,"വൈക്കംമുഹമ്മദ്ബഷീര്‍
"
1990,"ജയരാജന്‍
"
1991,"അലക്സ്പോള്‍
"
1992,"വെളളാപ്പളളിനടേശന്‍
"
1993,"കലാരഞ്ജിനി
"
1994,"സന്ദീപ്
"
1995,"സുന്ദരേശന്‍
"
1996,"കൃഷ്ണന്‍കുട്ടി
"
1997,"ജയറാംപടിക്കല്‍
"
1998,"മുല്ലപ്പളളിരാമചന്ദ്രന്‍
"
1999,"എവികുട്ടിമാളുഅമ്മ
"
2000,"പ്രശാന്ത്
"
2001,"ശാലിനി
"
2002,"വനിത
"
2003,"മോഹിനി
"
2004,"റിച്ചാര്‍ഡ്
"
2005,"നയന
"
2006,"മുല്ലക്കരരത്നാകരന്‍
"
2007,"സാറാമ്മ
"
2008,"വര്‍ക്കലരാധാകൃഷ്ണന്‍
"
2009,"അരുണ്‍
"
2010,"അര്‍ഷാദ്
"
2011,"ബാബു
"
2012,"സുനില്‍
"
2013,"ലേഖ
"
2014,"മേരി
"
2015,"ലില്ലി
"
2016,"സാമ്പശിവന്‍
"
2017,"പിപത്മരാജന്‍
"
2018,"ചെല്ലമ്മ
"
2019,"എസ്കെപൊറ്റക്കാട്
"
2020,"ബുഷ്റ
"
2021,"ഗംഗാധരന്‍
"
2022,"എന്‍കെപ്രേമചന്ദ്രന്‍
"
2023,"ഉണ്ണി
"
2024,"മാനസി
"
2025,"തിക്കോടിയന്‍
"
2026,"സുവര്‍ണ്ണ
"
2027,"ശ്രീലേഖ
"
2028,"ജാനകി
"
2029,"മനു
"
2030,"ശക്തന്‍തമ്പുരാന്‍
"
2031,"എവികുട്ടിമാളുഅമ്മ
"
2032,"അബിജ
"
2033,"അജ്ഞലി
"
2034,"അജ്ഞലി
"
2035,"കുഞ്ഞാലിക്കുട്ടി
"
2036,"ഉണ്ണി
"
2037,"കലാമണ്ഡലംഹൈദരാലി
"
2038,"ഉണ്ണി
"
2039,"ലക്ഷ്മണന്‍
"
2040,"യൂസ്സഫലികച്ചേരി
"
2041,"ജിദേവരാജന്‍
"
2042,"ലേഖ
"
2043,"സരിത
"
2044,"സുഗുണന്‍
"
2045,"വിഎംസുധീരന്‍
"
2046,"എകെആന്‍റണി
"
2047,"ആര്‍ശങ്കരന്‍
"
2048,"മല്ലിക
"
2049,"കൊടിയേരിബാലകൃഷ്ണന്‍
"
2050,"ശ്രീരാമന്‍
"
2051,"എംഎബേബി
"
2052,"ഉണ്ണിമേനോന്‍
"
2053,"മോഹിനി
"
2054,"പോള്‍സക്കറിയ
"
2055,"ദിനേശ്
"
2056,"രത്നാകരന്‍
"
2057,"കമലാസുരയ്യ
"
2058,"പെരുംപടംശ്രീധരന്‍
"
2059,"അജു
"
2060,"സുഹറ
"
2061,"മുല്ലൂര്‍പത്മനാഭപണിക്കര്‍
"
2062,"കമലം
"
2063,"നിമിഷ
"
2064,"സുധാകരന്‍
"
2065,"കമലാക്ഷി
"
2066,"പെരുംപടംശ്രീധരന്‍
"
2067,"നീലലോഹിതദാസന്‍നാടാര്‍
"
2068,"സൂര്യ
"
2069,"കുട്ടപ്പന്‍
"
2070,"വൈക്കംമുഹമ്മദ്ബഷീര്‍
"
2071,"സതി
"
2072,"കനകരാജന്‍
"
2073,"ചങ്ങമ്പുഴ
"
2074,"ടിപിസെന്‍കുമാര്‍
"
2075,"ഭാര്‍ഗവി
"
2076,"ശാന്തി
"
2077,"ഇഎംഎസ്നമ്പൂതിരിപ്പാട്
"
2078,"അയ്യപ്പപണിക്കര്‍
"
2079,"യൂസ്സഫലികച്ചേരി
"
2080,"ദിലീപ്
"
2081,"ഫൈസല്‍ഖാന്‍
"
2082,"ബാലകൃഷ്ണപിളള
"
2083,"എന്‍വികൃഷ്ണവാര്യര്‍
"
2084,"മമ്മൂട്ടി
"
2085,"മേരി
"
2086,"ബാലകൃഷ്ണപിളള
"
2087,"ടിഎംവര്‍ഗ്ഗീസ്
"
2088,"ശ്രീജ
"
2089,"സുവര്‍ണ്ണ
"
2090,"ഗീതാകുമാരി
"
2091,"ലില്ലി
"
2092,"ബീന
"
2093,"റഷീദ
"
2094,"അച്ചുതാനന്ദന്‍
"
2095,"വിക്രമന്‍
"
2096,"ഷംല
"
2097,"രുദ്ര
"
2098,"പ്രദീപ്
"
2099,"ആനന്ദ്
"
2100,"സച്ചിദാനന്ദന്‍
"
2101,"ഒരാജഗോപാല്‍
"
2102,"സുകുമാര്‍അഴിക്കോട്
"
2103,"സുഗതന്‍
"
2104,"ദേവദര്‍ശന്‍
"
2105,"അന്നപൂര്‍ണ്ണ
"
2106,"അനിത
"
2107,"വന്ദന
"
2108,"അംബിക
"
2109,"ഉദയബാനു
"
2110,"സേവ്യര്‍
"
2111,"കലാമണ്ഡലംഹൈദരാലി
"
2112,"ഗോപാലകൃഷ്ണന്‍
"
2113,"സുശീലന്‍
"
2114,"കെഎംമാത്യൂ
"
2115,"ദേവാനന്ദന്‍
"
2116,"ജയശങ്കര്‍
"
2117,"പല്ലത്തുരാമന്‍
"
2118,"എസ്കെപൊറ്റക്കാട്
"
2119,"ഉളളൂര്‍
"
2120,"ലളിത
"
2121,"കിരണ്‍
"
2122,"പാര്‍ത്ഥിപന്‍
"
2123,"നന്ദകുമാര്‍
"
2124,"അടൂര്‍പ്രകാശ്
"
2125,"രാജന്‍പിളള
"
2126,"വളളത്തോള്‍
"
2127,"ഇഎംഎസ്നമ്പൂതിരിപ്പാട്
"
2128,"മീര
"
2129,"ഭാരതി
"
2130,"യോഹന്നാന്‍
"
2131,"രാഘവന്‍
"
2132,"ആദിത്യ
"
2133,"രവീന്ദ്രന്‍
"
2134,"നന്ദകുമാര്‍
"
2135,"രമേഷ്ചെന്നിത്തല
"
2136,"മോഹന്‍ലാല്‍
"
2137,"പുരുഷോത്തമന്‍
"
2138,"കെഎംമാണി
"
2139,"സിഎച്ച്കണാരന്‍
"
2140,"ഷീന
"
2141,"റോബര്‍ട്ട്
"
2142,"സുനീതി
"
2143,"നന്ദന്‍
"
2144,"രമ്യ
"
2145,"ദേവദര്‍ശന്‍
"
2146,"പിണറായ്വിജയന്‍
"
2147,"മല്ലിക
"
2148,"അമല
"
2149,"സന്നിധാന്ദന്‍
"
2150,"രത്നാകരന്‍
"
2151,"ജോര്‍ജ്
"
2152,"കൈതപ്രംദാമോദരന്‍നമ്പൂതിരി
"
2153,"ഒരാജഗോപാല്‍
"
2154,"കല്‍പ്പന
"
2155,"സോമന്‍
"
2156,"സന്നിധാന്ദന്‍
"
2157,"പീതാംബരന്‍
"
2158,"സച്ചിദാനന്ദന്‍
"
2159,"മുഹമ്മദ്അബ്ദുള്‍റഹുമാന്‍ സാഹിബ്
"
2160,"ഗംഗാധരന്‍
"
2161,"കുഞ്ചന്‍നമ്പ്യാര്‍
"
2162,"കാക്കനാടന്‍
"
2163,"ഭാരതി
"
2164,"യോഹന്നാന്‍
"
2165,"കാര്‍ത്തിക
"
2166,"എവികുട്ടിമാളുഅമ്മ
"
2167,"കര്‍ണ്ണന്‍
"
2168,"കവിത
"
2169,"ഗോപിനാഥ്മുതുകാട്
"
2170,"സ്വാതിതിരുന്നാള്‍
"
2171,"പ്രശാന്ത്
"
2172,"സിവിപത്മരാജന്‍
"
2173,"കനക
"
2174,"പിണറായ്വിജയന്‍
"
2175,"ഗോപാലകൃഷ്ണന്‍
"
2176,"സ്മിത
"
2177,"അജയന്‍
"
2178,"ഗണേഷ്
"
2179,"സരസ്വതി
"
2180,"നീതി
"
2181,"കിരണ്‍
"
2182,"ശാരദ
"
2183,"കാര്‍ത്തികേയന്‍
"
2184,"ബാലാമണിയമ്മ
"
2185,"കെപങ്കജാക്ഷന്‍
"
2186,"മഞ്ജുള
"
2187,"ജിശങ്കരക്കുറുപ്പ്
"
2188,"രാജന്‍
"
2189,"യോഹന്നാന്‍
"
2190,"നന്ദകുമാര്‍
"
2191,"ശോഭന
"
2192,"സോമന്‍
"
2193,"ദേവിക
"
2194,"മോഹനന്‍
"
2195,"ടിപിസെന്‍കുമാര്‍
"
2196,"സുഗുണന്‍
"
2197,"വൈക്കംമുഹമ്മദ്ബഷീര്‍
"
2198,"ഗോപിനാഥ്മുതുകാട്
"
2199,"പഴശ്ശിരാജ
"
2200,"പൊന്‍കുന്നംദാമോദരന്‍
"
2201,"പികുഞ്ഞിരാമന്‍
"
2202,"കല
"
2203,"ഷീനു
"
2204,"ശശി
"
2205,"തിക്കോടിയന്‍
"
2206,"ഷീനു
"
2207,"നാരായണക്കുറിപ്പ്
"
2208,"വൈക്കംപുരുഷോത്തമന്‍
"
2209,"ചെങ്ങറസുരേന്ദ്രന്‍
"
2210,"ഞരളത്ത്രാമകൃഷ്ണപൊതുവാള്‍
"
2211,"ബാലഗോപാലന്‍
"
2212,"നാരായണന്‍
"
2213,"സുനന്ദ
"
2214,"കുട്ടപ്പന്‍
"
2215,"മിനി
"
2216,"കുട്ടന്‍പിളള
"
2217,"സാം
"
2218,"മിത്രന്‍
"
2219,"രാജീവ്
"
2220,"മഞ്ജുള
"
2221,"പങ്കജാക്ഷന്‍
"
2222,"കണ്ണന്‍
"
2223,"വയലാര്‍രവി
"
2224,"സുധാകരന്‍
"
2225,"അംബിക
"
2226,"വീണ
"
2227,"എവികുട്ടിമാളുഅമ്മ
"
2228,"ശ്രീധരന്‍
"
2229,"നാദിറ
"
2230,"ജോസഫ്മുണ്ടശ്ശേരി
"
2231,"ലക്ഷ്മണന്‍
"
2232,"രാമുകാര്യാട്ട്
"
2233,"മമ്മൂട്ടി
"
2234,"സികേശവന്‍
"
2235,"എകെഗോപാലന്‍
"
2236,"കുഞ്ഞിക്കുട്ടന്‍തമ്പുരാന്‍
"
2237,"ഗോപാലന്‍
"
2238,"കെഎംമാത്യൂ
"
2239,"വൈക്കംമജീദ്
"
2240,"ജാസ്മിന്‍
"
2241,"ലേഖ
"
2242,"കലാമണ്ഡലംഹൈദരാലി
"
2243,"മാലികൃഷ്ണന്‍
"
2244,"കമലാസുരയ്യ
"
2245,"മുല്ലൂര്‍പത്മനാഭപണിക്കര്‍
"
2246,"അജ്ഞലി
"
2247,"ശ്രീനിവാസന്‍
"
2248,"ജയ
"
2249,"പിപത്മരാജന്‍
"
